line_id,departure_time,fitness_score,status
103-2,2025-06-02 10:16:00,0.7769030479520271,optimized
103-2,2025-06-02 10:34:00,0.7769030479520271,optimized
103-2,2025-06-02 10:59:00,0.7769030479520271,optimized
103-2,2025-06-02 11:08:00,0.7769030479520271,optimized
103-2,2025-06-02 11:24:00,0.7769030479520271,optimized
103-2,2025-06-02 11:38:00,0.7769030479520271,optimized
103-2,2025-06-02 11:52:00,0.7769030479520271,optimized
103-2,2025-06-02 12:08:00,0.7769030479520271,optimized
103-2,2025-06-02 12:26:00,0.7769030479520271,optimized
103-2,2025-06-02 12:44:00,0.7769030479520271,optimized
103-2,2025-06-02 13:06:00,0.7769030479520271,optimized
103-2,2025-06-02 13:28:00,0.7769030479520271,optimized
103-2,2025-06-02 13:48:00,0.7769030479520271,optimized
103-2,2025-06-02 14:09:00,0.7769030479520271,optimized
103-2,2025-06-02 14:31:00,0.7769030479520271,optimized
103-2,2025-06-02 14:52:00,0.7769030479520271,optimized
103-2,2025-06-02 15:14:00,0.7769030479520271,optimized
103-2,2025-06-02 15:34:00,0.7769030479520271,optimized
103-2,2025-06-02 15:54:00,0.7769030479520271,optimized
103-2,2025-06-02 16:03:00,0.7769030479520271,optimized
103-2,2025-06-02 16:19:00,0.7769030479520271,optimized
103-2,2025-06-02 16:36:00,0.7769030479520271,optimized
103-2,2025-06-02 16:54:00,0.7769030479520271,optimized
103-2,2025-06-02 17:11:00,0.7769030479520271,optimized
103-2,2025-06-02 17:28:00,0.7769030479520271,optimized
103-2,2025-06-02 17:44:00,0.7769030479520271,optimized
103-2,2025-06-02 18:36:00,0.7769030479520271,optimized
103-2,2025-06-02 18:42:00,0.7769030479520271,optimized
103-2,2025-06-02 18:54:00,0.7769030479520271,optimized
103-2,2025-06-02 19:01:00,0.7769030479520271,optimized
103-2,2025-06-02 19:17:00,0.7769030479520271,optimized
103-2,2025-06-02 19:31:00,0.7769030479520271,optimized
103-2,2025-06-02 19:45:00,0.7769030479520271,optimized
103-2,2025-06-02 19:59:00,0.7769030479520271,optimized
103-2,2025-06-02 20:15:00,0.7769030479520271,optimized
103-2,2025-06-02 20:30:00,0.7769030479520271,optimized
103-2,2025-06-02 20:45:00,0.7769030479520271,optimized
103-2,2025-06-02 21:03:00,0.7769030479520271,optimized
103-2,2025-06-02 21:17:00,0.7769030479520271,optimized
103-2,2025-06-02 21:33:00,0.7769030479520271,optimized
103-2,2025-06-02 21:47:00,0.7769030479520271,optimized
103-2,2025-06-02 22:18:00,0.7769030479520271,optimized
103-2,2025-06-02 22:33:00,0.7769030479520271,optimized
103-2,2025-06-02 22:48:00,0.7769030479520271,optimized
103-2,2025-06-02 23:40:00,0.7769030479520271,optimized
103-2,2025-06-02 23:54:00,0.7769030479520271,optimized
104-1,2025-06-02 05:00:00,0.782156124401152,optimized
104-1,2025-06-02 05:22:00,0.782156124401152,optimized
104-1,2025-06-02 06:00:00,0.782156124401152,optimized
104-1,2025-06-02 06:31:00,0.782156124401152,optimized
104-1,2025-06-02 07:03:00,0.782156124401152,optimized
104-1,2025-06-02 07:32:00,0.782156124401152,optimized
104-1,2025-06-02 08:05:00,0.782156124401152,optimized
104-1,2025-06-02 08:32:00,0.782156124401152,optimized
104-1,2025-06-02 09:32:00,0.782156124401152,optimized
104-1,2025-06-02 09:45:00,0.782156124401152,optimized
104-1,2025-06-02 10:04:00,0.782156124401152,optimized
104-1,2025-06-02 10:27:00,0.782156124401152,optimized
104-1,2025-06-02 10:50:00,0.782156124401152,optimized
104-1,2025-06-02 11:31:00,0.782156124401152,optimized
104-1,2025-06-02 11:42:00,0.782156124401152,optimized
104-1,2025-06-02 11:52:00,0.782156124401152,optimized
104-1,2025-06-02 12:02:00,0.782156124401152,optimized
104-1,2025-06-02 12:27:00,0.782156124401152,optimized
104-1,2025-06-02 12:32:00,0.782156124401152,optimized
104-1,2025-06-02 13:06:00,0.782156124401152,optimized
104-1,2025-06-02 13:31:00,0.782156124401152,optimized
104-1,2025-06-02 13:36:00,0.782156124401152,optimized
104-1,2025-06-02 15:17:00,0.782156124401152,optimized
104-1,2025-06-02 16:16:00,0.782156124401152,optimized
104-1,2025-06-02 16:26:00,0.782156124401152,optimized
104-1,2025-06-02 17:10:00,0.782156124401152,optimized
104-1,2025-06-02 17:59:00,0.782156124401152,optimized
104-1,2025-06-02 18:30:00,0.782156124401152,optimized
104-1,2025-06-02 18:41:00,0.782156124401152,optimized
104-1,2025-06-02 19:36:00,0.782156124401152,optimized
104-1,2025-06-02 19:59:00,0.782156124401152,optimized
104-1,2025-06-02 20:24:00,0.782156124401152,optimized
104-1,2025-06-02 20:40:00,0.782156124401152,optimized
104-1,2025-06-02 20:46:00,0.782156124401152,optimized
104-1,2025-06-02 21:17:00,0.782156124401152,optimized
104-1,2025-06-02 22:20:00,0.782156124401152,optimized
104-1,2025-06-02 22:51:00,0.782156124401152,optimized
104-1,2025-06-02 23:08:00,0.782156124401152,optimized
104-1,2025-06-02 23:21:00,0.782156124401152,optimized
104-1,2025-06-02 23:35:00,0.782156124401152,optimized
104-1,2025-06-02 23:52:00,0.782156124401152,optimized
